,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
524,1.99688663482666,0.013456138318121013,0.09844636917114258,0.00039371194146276255,False,balanced,entropy,60,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 50}",0.7287086569181889,0.7256768431697739,0.730118265320007,0.7257732182734384,0.7246362166531932,0.7269826400669203,0.0020729104826929167,380
348,3.2633203983306887,0.022543623001145412,0.17657146453857422,0.001975169618522176,False,balanced,gini,,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 90}",0.7282038923127461,0.7266879241831761,0.7307240808551183,0.7271870737137232,0.7221099434114794,0.7269825828952486,0.002805767612159089,381
119,3.6237414360046385,0.02783403963242723,0.19392523765563965,0.0012629350361515429,False,balanced,gini,40,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 100}",0.7269912403198151,0.7273950560878601,0.7320373345717262,0.7254698204629828,0.7230194017784963,0.7269825706441762,0.002956889525713869,382
317,2.897870969772339,0.01750278957285087,0.15619239807128907,0.0011518788503296195,False,balanced,gini,110,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 80}",0.7294157479859644,0.7235557945694426,0.7316332125268686,0.7258739220893862,0.7243330638641876,0.7269623482071699,0.0030834577741380605,383
324,1.8172025203704834,0.015202295582115291,0.09815483093261719,0.00035765067345706805,False,balanced,gini,110,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 50}",0.7274953515347244,0.723555222852726,0.7336541086095147,0.7261774219921127,0.7239288601455134,0.7269621930269182,0.003646653585778645,384
138,3.2658013343811034,0.020067639618559084,0.17450318336486817,0.0006159713419604529,False,balanced,gini,50,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 90}",0.7284056674768165,0.7252734766077205,0.730925876437643,0.7250658821842126,0.7250404203718674,0.726942264615652,0.002363615326334522,385
236,2.540777349472046,0.016482806224768814,0.13845224380493165,0.004465237097195564,False,balanced,gini,80,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 70}",0.7284055858029999,0.7244649058227388,0.7312290700635569,0.7263792175746372,0.724232012934519,0.7269421584396903,0.0026198397860733905,386
525,2.38844747543335,0.013900256913763228,0.11807565689086914,0.0006411516930514351,False,balanced,entropy,60,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 60}",0.729921084308124,0.7243637528007993,0.7296126635579434,0.7245602600036949,0.7262530315278901,0.7269421584396903,0.002400087857344754,386
504,1.9909070491790772,0.019617171850396003,0.0985903263092041,0.0004059915000825848,False,balanced,entropy,50,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 50}",0.7266875566510012,0.7276979434369617,0.7299159796945824,0.7253686470225892,0.7250404203718674,0.7269421094354004,0.0017647771380715225,388
65,2.1872231006622314,0.013898215532502691,0.11833810806274414,0.0007385081278590268,False,balanced,gini,30,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 60}",0.7259806289308587,0.725778710837609,0.7330481909821325,0.7228429046606837,0.72696038803557,0.7269221646893708,0.0033574990049473506,389
154,1.8100801467895509,0.014048845219973629,0.09744319915771485,0.00034081445448937,False,balanced,gini,60,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 50}",0.7278999432040278,0.7245653441987823,0.7298150512756388,0.7256723511098573,0.7266572352465643,0.7269219850069741,0.0018172323946796544,390
155,2.1744974136352537,0.01429331933364925,0.11679778099060059,0.0007206140021762713,False,balanced,gini,60,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 60}",0.7303249204946232,0.722948835600898,0.7313303047593129,0.72233803796297,0.7276677445432498,0.7269219686722108,0.0036977803331677502,391
624,1.9941347599029542,0.023505100363529898,0.09789900779724121,0.0005442369243757897,False,balanced,entropy,90,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 50}",0.7299208597051281,0.7237569571798881,0.7306231932730831,0.7268845743152508,0.723322554567502,0.7269016278081705,0.003022079423221974,392
177,2.898087167739868,0.014637432924577158,0.15671162605285643,0.002394897062598948,False,balanced,gini,60,log2,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 80}",0.7294161563550479,0.723959406152946,0.7296121939334976,0.7271875229197148,0.724232012934519,0.7268814584591451,0.002430359495075987,393
474,1.99118332862854,0.017490169517944854,0.09852619171142578,0.00041597887529438966,False,balanced,entropy,40,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 50}",0.7311334912796049,0.7257777715887175,0.7303199179733524,0.7232468225209996,0.7239288601455134,0.7268813727016374,0.0032572788278811006,394
503,1.595198154449463,0.014645813381571499,0.0790928840637207,0.0003471355713279883,False,balanced,entropy,50,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 40}",0.7311333687688799,0.7234539269016074,0.7297141432751495,0.7235506082820844,0.7264551333872271,0.7268614361229897,0.0031344897073052784,395
574,1.9923624992370605,0.013439926588316007,0.09852933883666992,0.0004481888308465398,False,balanced,entropy,80,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 50}",0.7273948110664101,0.7255758330770137,0.7299158571838574,0.7252680044620039,0.7261519805982215,0.7268612972775014,0.001691691670643895,396
666,2.7833539962768556,0.01468122211737148,0.1365220069885254,0.0006043625604788027,False,balanced,entropy,110,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 70}",0.7302245025370337,0.724161262990833,0.7291072455619674,0.7244592907478431,0.72625303152789,0.7268410666731134,0.002440622652821541,397
534,1.9908039093017578,0.01398145909760041,0.09849357604980469,0.0004598465115581022,False,balanced,entropy,60,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 50}",0.7285064938034892,0.7283041265042479,0.728804501142045,0.7268843292938008,0.7217057396928052,0.7268410380872776,0.002651140183196826,398
106,2.528837203979492,0.015398314101165576,0.13521881103515626,0.0007670899594070943,False,balanced,gini,40,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 70}",0.7283043306887895,0.7242627835449474,0.7315323453632876,0.7246615967917218,0.7253435731608731,0.7268209259099239,0.0027490845293961425,399
713,1.5926550388336183,0.011478150302232782,0.07899107933044433,0.0019975497081561617,False,balanced,entropy,,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 40}",0.7278995756718529,0.7259801593064129,0.7329473238185515,0.7258742896215611,0.7214025869037994,0.7268207870644355,0.0037324962927421895,400
97,3.005192184448242,0.022412218612886163,0.16159563064575194,0.0011950930550928224,False,balanced,gini,40,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 80}",0.7270919032988545,0.7268895972549757,0.7310268456934949,0.7251666472555229,0.7239288601455134,0.7268207707296722,0.0024028561278800656,401
326,2.5379266262054445,0.01892706524271007,0.13750481605529785,0.0006276839914259969,False,balanced,gini,110,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 70}",0.7269907094400068,0.7236561512716695,0.7320375183378137,0.7275915837092098,0.7238278092158448,0.7268207543949089,0.003059742549876755,402
277,2.8960615158081056,0.02107418593064164,0.15834946632385255,0.004350923071425193,False,balanced,gini,100,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 80}",0.7272941072504624,0.7253746500481141,0.7310269477857656,0.7259749321821464,0.7243330638641876,0.7268007402261352,0.0023198862086943185,403
556,2.7787023544311524,0.023672347264344612,0.1374293804168701,0.0007164365811980261,False,balanced,entropy,70,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 70}",0.727192831717798,0.7256774148864906,0.7293095311873918,0.7276927775680575,0.7241309620048504,0.7268007034729177,0.0017682236288027308,404
337,2.902745246887207,0.020367358129585598,0.1567246913909912,0.0010228482376828925,False,balanced,gini,,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 80}",0.7262838838121353,0.7246667218237175,0.732744936100856,0.7249644024670066,0.7253435731608731,0.7268007034729177,0.003021592689510961,404
175,2.174535846710205,0.015272770379052515,0.11587157249450683,0.0004501145922268195,False,balanced,gini,60,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 60}",0.7287084731521013,0.7245657729863197,0.7305216523005146,0.7254699429737077,0.7246362166531932,0.7267804116131673,0.0024055696833594252,406
167,2.899855375289917,0.021531625127131162,0.15403099060058595,0.0007397176756324044,False,balanced,gini,60,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 80}",0.7266883938076218,0.7249698746127232,0.7328455786614413,0.7251668514400645,0.7241309620048504,0.7267603321053402,0.0031525832758563005,407
137,2.915030527114868,0.030866806645787434,0.1581732749938965,0.0037238067294311675,False,balanced,gini,50,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 80}",0.7300222577485175,0.7245657729863197,0.7312292334111903,0.7256720856699532,0.7223120452708165,0.7267602790173594,0.0033585372876345928,408
116,2.5371050357818605,0.018961234350361213,0.13599133491516113,0.000791963604053602,False,balanced,gini,40,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 70}",0.7297190437041494,0.7232522946667161,0.7293092249105795,0.7270865128269546,0.7244341147938561,0.7267602381804512,0.0025719578662026523,409
695,2.391740322113037,0.023693971608866795,0.1166696548461914,0.0005336823166551325,False,balanced,entropy,,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 60}",0.7299210638896698,0.7254754151194243,0.729814459140468,0.7238529647513775,0.7247372675828617,0.7267602340967603,0.0025889960975187414,410
108,3.2674810886383057,0.0256444380575905,0.17502799034118652,0.0008280682560727,False,balanced,gini,40,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 90}",0.7284057695690873,0.726384730557262,0.728905245794901,0.7265814827816077,0.7234236054971706,0.7267401668400058,0.001929398561952582,411
535,2.3926084518432615,0.019387410870979803,0.11841301918029785,0.0007496157124184304,False,balanced,entropy,60,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 60}",0.7318408477872848,0.7271929950654313,0.7285010216577728,0.723448965217245,0.7227162489894907,0.7267400157434449,0.0033569787634757553,412
533,1.5968550205230714,0.017162847230445352,0.079034423828125,0.0003360851193713453,False,balanced,entropy,60,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 40}",0.7258792104690152,0.7234538452277908,0.7322399060555091,0.7252683719941789,0.7267582861762327,0.7267199239845453,0.0029648860538903764,413
514,1.9906254291534424,0.023617874711326505,0.09849104881286622,0.0003493081855313169,False,balanced,entropy,60,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 50}",0.7280014841765965,0.7265863015367908,0.7298148879280055,0.7248636373956965,0.7243330638641876,0.7267198749802553,0.0020190074005708787,414
516,2.7863848209381104,0.016598378528032937,0.13739089965820311,0.0006658283076239207,False,balanced,entropy,60,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 70}",0.7283046369656021,0.7245658342416823,0.7308248663448826,0.7251667901847021,0.7246362166531932,0.7266996688780125,0.002480079802368138,415
216,2.537161445617676,0.016565519044853268,0.13591437339782714,0.000585466876682849,False,balanced,gini,80,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 70}",0.7294163809580436,0.7247678748456569,0.7288042969575033,0.7244594745139306,0.7259498787388844,0.7266795812028037,0.002055259133556382,416
633,1.6115525722503663,0.016789616151804014,0.08343243598937988,0.004372940382771177,False,balanced,entropy,100,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 40}",0.7263841792589996,0.7251716497767936,0.7325429975891522,0.724055842511973,0.7252425222312044,0.7266794382736246,0.0030229096684196346,417
207,2.894912672042847,0.020754917275477947,0.15696253776550292,0.00378799399640503,False,balanced,gini,70,log2,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 80}",0.7274961886913454,0.7253739966575807,0.7301177140217445,0.7251666472555229,0.7252425222312044,0.7266794137714797,0.001925942031955665,418
86,2.5415491580963137,0.012245328823170651,0.13645544052124023,0.0006665193159466912,False,balanced,gini,30,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 70}",0.7292138503111691,0.7232525396881662,0.7309262643882721,0.7273899514743185,0.7225141471301536,0.726659350598416,0.0032880046254189395,419
644,1.9890476226806642,0.014881095784879395,0.09881319999694824,0.0006544284101192056,False,balanced,entropy,100,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 50}",0.72769773925242,0.7246669260082592,0.7306229686700872,0.7260765548285315,0.724232012934519,0.7266592403387634,0.002323355071679178,420
274,1.8138925552368164,0.01662818167324748,0.09824752807617188,0.0004645723391521329,False,balanced,gini,100,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 50}",0.7281019429710942,0.7247676910795694,0.7330482318190409,0.7245609133942283,0.7228172999191593,0.7266592158366184,0.003623314608788408,421
703,1.5928958415985108,0.013837582011970695,0.07857060432434082,0.0007377673144510606,False,balanced,entropy,,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 40}",0.7273947702295018,0.7276976575786034,0.7294109292307813,0.7230452515414707,0.7255456750202102,0.7266188567201135,0.0021672053389093886,422
205,2.171097183227539,0.014412030191227316,0.11627564430236817,0.000346186784988659,False,balanced,gini,70,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 60}",0.7290118097071945,0.7235549574128217,0.7307243462950225,0.7258741262739278,0.7239288601455134,0.726618819966896,0.0028199096657648966,423
685,2.3924752712249755,0.02153538904195633,0.11717681884765625,0.0006567312255953655,False,balanced,entropy,110,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 60}",0.7260813123283523,0.7286072997117078,0.7301177956955611,0.7233479347060305,0.7249393694421988,0.72661874237677,0.0024496955619569796,424
285,2.1828585624694825,0.01191122718712754,0.11805267333984375,0.0011803225353791992,False,balanced,gini,100,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 60}",0.7290116055226528,0.7246668851713509,0.727490981985533,0.725166912695427,0.7266572352465642,0.7265987241243056,0.0015750320627123887,425
254,1.8110657215118409,0.007149640457148047,0.09756660461425781,0.0004838399467441777,False,balanced,gini,90,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 50}",0.7283041060857938,0.7232520496452661,0.7313304272700379,0.7236512916795779,0.7264551333872271,0.7265986016135806,0.003006843813819426,426
206,2.5310680866241455,0.019477685466432845,0.13544139862060547,0.0005816964343207807,False,balanced,gini,70,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 70}",0.7270919441357628,0.722241601603943,0.7324416608011255,0.7257729119966259,0.7254446240905417,0.7265985485255998,0.0033281106967906608,427
617,62.995989894866945,119.62352297310558,0.15666465759277343,0.0008629095250334443,False,balanced,entropy,90,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 80}",0.7296182582143849,0.7220400510428684,0.7295112042591916,0.7256717998115949,0.7259498787388844,0.7265582384133848,0.002816154131875927,428
225,2.175805950164795,0.006540378703631652,0.11693434715270996,0.0006556064486476479,False,balanced,gini,80,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 60}",0.7282034431067543,0.7268893522335257,0.729916061368399,0.7243585052580785,0.7232215036378336,0.7265177731209181,0.0024517645710650363,429
653,1.5907216548919678,0.01378107015271775,0.07900152206420899,0.0012187217542918005,False,balanced,entropy,100,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 40}",0.7266873933033677,0.7253732820116849,0.730320224250165,0.7252679432066415,0.7249393694421988,0.7265176424428116,0.0019925209357971718,430
289,3.628064489364624,0.02648160608407661,0.19569063186645508,0.0009532897292968104,False,balanced,gini,100,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 100}",0.7272940868320081,0.7249703034002606,0.7295117147205457,0.7259748096714214,0.7247372675828618,0.7264976364414195,0.0017563595113524414,431
305,2.1776497840881346,0.016888023449912148,0.11773495674133301,0.0004558111661227815,False,balanced,gini,110,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 60}",0.7286074630593411,0.7251722419119644,0.731633498385227,0.7247627498136612,0.7223120452708165,0.726497599688202,0.0032592674629155615,432
345,2.1789276123046877,0.013275864585652277,0.11793375015258789,0.00031637967575596625,False,balanced,gini,,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 60}",0.7284054224553664,0.7235550186681843,0.7304210709952919,0.7272886146862917,0.7228172999191592,0.7264974853448588,0.0028935275675093905,433
515,2.387000846862793,0.02141125269886631,0.11803808212280273,0.00030434213709916647,False,balanced,entropy,60,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 60}",0.7295168601709956,0.7246668647528967,0.7285012462607685,0.7245605866989615,0.7251414713015361,0.7264774058370318,0.002101008729993577,434
526,2.7903921604156494,0.015116435877964563,0.13735570907592773,0.000626749046941613,False,balanced,entropy,60,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 70}",0.7280015862688674,0.7254750680057034,0.7309258968560971,0.7240549645184439,0.7237267582861762,0.7264368547870576,0.002703440083166901,435
227,2.8969907760620117,0.021199097590175603,0.1549999713897705,0.0007390035292539755,False,balanced,gini,80,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 80}",0.7248689257753254,0.7250709255423917,0.7301173873264779,0.7265812990155202,0.7255456750202103,0.7264368425359851,0.0019331605919954288,436
75,2.1823541641235353,0.02326672106358373,0.11699376106262208,0.0005047265932286476,False,balanced,gini,30,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 60}",0.7285065550588516,0.7229492235515271,0.7297139390906078,0.7260765344100774,0.7248383185125302,0.7264169141247188,0.0024441633835593558,437
30,0.33420710563659667,0.0008157906670852508,0.018379926681518555,0.0003373346047786139,False,balanced,gini,20,auto,10,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 10}",0.7294151762692479,0.7236551916043237,0.7311290604750509,0.7254715968684952,0.7224130962004851,0.7264168242835206,0.003339017611181283,438
198,3.272693920135498,0.018394834680533174,0.17623891830444335,0.004539867450023237,False,balanced,gini,70,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 90}",0.7283046573840563,0.7243641203329743,0.7300165814182593,0.7233482614012973,0.7259498787388845,0.7263966998550944,0.002464461405414406,439
704,1.9993955612182617,0.012923502957575612,0.09935827255249023,0.0010406798036849082,False,balanced,entropy,,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 50}",0.7292136461266274,0.7231509987155975,0.7303199792287149,0.7267837071516697,0.7225141471301536,0.7263964956705526,0.0031332370905567514,440
593,1.5952758312225341,0.009897056810713574,0.07906589508056641,0.0002973328643445496,False,balanced,entropy,80,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 40}",0.7251719764720603,0.7263842200959079,0.7315325495478293,0.7254702696689743,0.7233225545675019,0.7263763140704548,0.0027634622998553683,441
255,2.16988091468811,0.012691061173195633,0.11647682189941407,0.0005429706927622157,False,balanced,gini,90,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 60}",0.728405361200004,0.7259802205617754,0.7258740854370194,0.7277939714269053,0.7238278092158448,0.7263762895683097,0.0016143596435156226,442
133,1.4518274307250976,0.008416625692486268,0.07822699546813965,0.0004156139970228461,False,balanced,gini,50,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 40}",0.7307291037948431,0.725676741077503,0.7277939918453594,0.7248639028356005,0.7228172999191593,0.7263762078944931,0.0026981460467044695,443
564,1.9926026344299317,0.010336474521840477,0.09858236312866211,0.00043511607809700807,False,balanced,entropy,70,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 50}",0.7314365011394315,0.724969241640644,0.72920856193154,0.7238533322835525,0.7224130962004851,0.7263761466391306,0.0033964542329940448,444
453,1.598588228225708,0.01620642096241654,0.07915759086608887,0.000371679133816131,False,balanced,entropy,40,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 40}",0.7269904031631942,0.7232519475529953,0.7272888801261959,0.7266827787327261,0.7274656426839127,0.7263359304518049,0.0015648611177594826,445
584,1.992512845993042,0.015755511379144643,0.09894442558288574,0.0004738817418396095,False,balanced,entropy,80,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 50}",0.7259803839094088,0.7262831079108769,0.7271876250119856,0.7265813398524285,0.7256467259498788,0.7263358365269157,0.0005272221095063463,446
144,1.8079306125640868,0.010555174267394418,0.09742293357849122,0.00043684323384690285,False,balanced,gini,50,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 50}",0.727394913158681,0.7255759555877387,0.72728890054465,0.7255711572510096,0.7257477768795473,0.7263157406843254,0.0008409426502433965,447
553,1.594110918045044,0.014091585839551649,0.07910771369934082,0.00040183128150014807,False,balanced,entropy,70,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 40}",0.7253741395867599,0.72466653805763,0.7336546599077771,0.7253689328809475,0.7224130962004851,0.7262954733267198,0.0038364369525394114,448
663,1.5927002429962158,0.012796052187044943,0.0782665729522705,0.00041003197566719384,False,balanced,entropy,110,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 40}",0.7267882808854029,0.7264852914440307,0.7325429771706982,0.7241568730231873,0.721503637833468,0.7262954120713574,0.003656377801102465,449
664,1.9929341793060302,0.0179407490433553,0.09781298637390137,0.0004219681139791779,False,balanced,entropy,110,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 50}",0.7255761393538261,0.7225446114637696,0.7303200404840775,0.7278946548243987,0.7251414713015361,0.7262953834855216,0.002633349539269912,450
193,1.4505852222442628,0.006296092597567958,0.07851557731628418,0.0007864067370861596,False,balanced,gini,70,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 40}",0.7252727415433705,0.7247673643843028,0.7321389572181114,0.7274910432408954,0.7218067906224737,0.7262953794018308,0.003438169891802663,451
506,2.7793920040130615,0.02093266198981181,0.1377230167388916,0.00047068089385926125,False,balanced,entropy,50,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 70}",0.7273950152509518,0.7234546823844116,0.7312293559219153,0.7250659026026669,0.724232012934519,0.726275393818893,0.002806776802906636,452
